,product_id,purchase_id,year_week
221309,1046,24482,2020_13
221387,1006,24483,2020_13
221420,1006,24484,2020_13
221438,1070,24485,2020_13
221468,1032,24486,2020_13
221593,1037,24487,2020_13
221813,1006,24488,2020_13
221825,1077,24489,2020_13
221927,1037,24490,2020_13
221988,1077,24491,2020_14
222035,1144,24492,2020_14
222047,1279,24493,2020_14
222072,1036,24494,2020_14
222172,1036,24495,2020_14
222188,1069,24496,2020_14
222215,1041,24497,2020_14
222247,1289,24498,2020_14
222283,1289,24499,2020_14
222336,1043,24500,2020_14
222474,1051,24501,2020_14
222484,1077,24502,2020_14
222544,1078,24503,2020_14
222571,1012,24504,2020_14
222667,1012,24505,2020_14
222709,1164,24506,2020_14
222836,1289,24507,2020_14
222858,1031,24508,2020_14
222969,1077,24509,2020_14
222982,1032,24510,2020_14
223154,1289,24511,2020_14
223166,1311,24512,2020_14
223174,1029,24513,2020_14
223185,1077,24514,2020_14
223219,1018,24515,2020_14
223237,1077,24516,2020_14
223341,1077,24517,2020_14
223381,1077,24518,2020_14
223392,1077,24519,2020_14
223510,1289,24520,2020_14
223550,1289,24521,2020_14
223569,1293,24522,2020_14
223615,1289,24523,2020_14
223623,1077,24524,2020_14
223697,1036,24525,2020_14
223804,1012,24526,2020_14
223925,1012,24527,2020_14
223961,1313,24528,2020_14
224003,1307,24529,2020_14
224096,1289,24530,2020_14
224109,1032,24531,2020_14
224118,1081,24532,2020_14
224145,1051,24533,2020_14
224165,1032,24534,2020_14
224175,1070,24535,2020_14
224207,1289,24536,2020_14
224224,1032,24537,2020_14
224326,1051,24538,2020_14
224358,1079,24539,2020_14
224452,1055,24540,2020_14
224462,1077,24541,2020_14
224493,1012,24542,2020_14
224528,1077,24543,2020_14
224558,1289,24544,2020_14
224591,1012,24545,2020_14
224629,1077,24546,2020_14
224696,1077,24547,2020_14
224788,1075,24548,2020_14
224821,1009,24549,2020_14
224832,1043,24550,2020_14
224921,1043,24551,2020_14
224931,1008,24552,2020_14
224937,1285,24553,2020_14
224951,1043,24554,2020_14
224989,1143,24555,2020_14
225043,1289,24556,2020_14
225154,1012,24557,2020_14
225182,1012,24558,2020_14
225196,1009,24559,2020_14
225203,1130,24560,2020_14
225246,1009,24561,2020_14
225335,1313,24562,2020_14
225363,1289,24563,2020_14
225365,1045,24564,2020_14
225496,1289,24565,2020_14
225519,1032,24566,2020_14
225537,1032,24567,2020_14
225579,1289,24568,2020_14
225657,1289,24569,2020_14
225679,1012,24570,2020_14
225803,1289,24571,2020_14
225860,1051,24572,2020_14
226028,1055,24573,2020_14
226050,1032,24574,2020_14
226068,1289,24575,2020_14
226269,1051,24576,2020_14
226371,1012,24577,2020_14
226407,1122,24578,2020_14
226412,1045,24579,2020_14
226451,1077,24580,2020_14
226466,1032,24581,2020_14
226472,1100,24582,2020_14
226504,1077,24583,2020_14
226517,1043,24584,2020_14
226590,1009,24585,2020_14
226619,1077,24586,2020_14
226639,1298,24587,2020_14
226693,1122,24588,2020_14
226744,1302,24589,2020_14
226770,1032,24590,2020_14
226824,1289,24591,2020_14
226840,1032,24592,2020_14
226959,1289,24593,2020_14
227001,1032,24594,2020_14
227073,1051,24595,2020_14
227077,1081,24596,2020_14
227086,1077,24597,2020_14
227088,1075,24598,2020_14
227133,1081,24599,2020_14
227165,1003,24600,2020_14
227380,1043,24601,2020_14
227387,1081,24602,2020_14
227423,1045,24603,2020_14
227475,1289,24604,2020_14
227587,1036,24605,2020_14
227800,1032,24606,2020_14
227809,1045,24607,2020_15
227820,1036,24608,2020_15
227839,1009,24609,2020_15
227850,1045,24610,2020_15
227911,1036,24611,2020_15
227926,1036,24612,2020_15
227979,1293,24613,2020_15
227985,1045,24614,2020_15
228162,1045,24615,2020_15
228274,1036,24616,2020_15
228359,1055,24617,2020_15
228466,1055,24618,2020_15
228475,1045,24619,2020_15
228486,1045,24620,2020_15
228653,1055,24621,2020_15
228662,1066,24622,2020_15
228666,1006,24623,2020_15
228717,1036,24624,2020_15
228848,1036,24625,2020_15
228863,1036,24626,2020_15
228878,1009,24627,2020_15
228886,1045,24628,2020_15
228912,1045,24629,2020_15
228949,1009,24630,2020_15
229113,1081,24631,2020_15
229134,1036,24632,2020_15
229250,1286,24633,2020_15
229261,1045,24634,2020_15
229292,1081,24635,2020_15
229321,1009,24636,2020_15
229342,1287,24637,2020_15
229350,1081,24638,2020_15
229409,1045,24639,2020_15
229654,1009,24640,2020_15
229702,1284,24641,2020_15
229734,1081,24642,2020_15
229758,1036,24643,2020_15
229907,1009,24644,2020_15
230009,1045,24645,2020_15
230092,1061,24646,2020_15
230128,1045,24647,2020_15
230147,1036,24648,2020_15
230190,1055,24649,2020_15
230350,1009,24650,2020_15
230370,1130,24651,2020_15
230623,1009,24652,2020_15
230674,1133,24653,2020_15
230690,1036,24654,2020_15
230694,1045,24655,2020_15
230701,1081,24656,2020_15
230732,1314,24657,2020_15
230772,1286,24658,2020_15
230799,1036,24659,2020_15
230861,1018,24660,2020_15
230888,1287,24661,2020_15
230906,1293,24662,2020_15
230987,1045,24663,2020_15
231031,1154,24664,2020_15
231084,1081,24665,2020_15
231175,1036,24666,2020_15
231196,1045,24667,2020_15
231232,1164,24668,2020_15
231418,1009,24669,2020_15
231502,1055,24670,2020_15
231621,1055,24671,2020_16
231646,1009,24672,2020_15
231657,1081,24673,2020_15
231667,1076,24674,2020_15
231694,1045,24675,2020_15
231734,1065,24676,2020_15
231839,1036,24677,2020_15
231931,1055,24678,2020_15
232010,1293,24679,2020_15
232026,1045,24680,2020_15
232064,1058,24681,2020_15
232129,1045,24682,2020_15
232150,1081,24683,2020_15
232209,1009,24684,2020_15
232256,1045,24685,2020_15
232277,1009,24686,2020_15
232311,1009,24687,2020_15
232323,1287,24688,2020_15
232355,1045,24689,2020_15
232429,1062,24690,2020_15
232459,1045,24691,2020_15
232608,1036,24692,2020_15
232625,1036,24693,2020_15
232652,1027,24694,2020_15
232660,1045,24695,2020_15
232683,1312,24696,2020_15
232737,1045,24697,2020_15
232756,1008,24698,2020_15
232896,1023,24699,2020_15
232902,1045,24700,2020_15
233031,1055,24701,2020_15
233075,1287,24702,2020_15
233146,1055,24703,2020_15
233278,1055,24704,2020_15
233384,1045,24705,2020_15
233436,1013,24706,2020_15
233534,1036,24707,2020_15
233558,1045,24708,2020_15
233576,1036,24709,2020_15
233637,1026,24710,2020_15
233811,1078,24711,2020_15
233821,1045,24712,2020_15
233846,1009,24713,2020_15
233857,1076,24714,2020_15
233876,1042,24715,2020_15
234032,1009,24716,2020_15
234057,1081,24717,2020_15
234072,1069,24718,2020_15
234123,1055,24719,2020_15
234154,1055,24720,2020_15
234159,1045,24721,2020_15
234254,1036,24722,2020_15
234341,1313,24723,2020_16
234451,1055,24724,2020_16
234549,1076,24725,2020_16
234576,1295,24726,2020_16
234591,1113,24727,2020_16
234614,1025,24728,2020_16
234752,1025,24729,2020_16
234759,1078,24730,2020_16
234804,1286,24731,2020_16
234813,1294,24732,2020_16
234854,1075,24733,2020_16
234873,1025,24734,2020_16
235079,1076,24735,2020_16
235087,1041,24736,2020_16
235111,1084,24737,2020_16
235139,1287,24738,2020_16
235219,1023,24739,2020_16
235329,1055,24740,2020_16
235381,1007,24741,2020_16
235388,1141,24742,2020_16
235470,1055,24743,2020_16
235531,1037,24744,2020_16
235571,1055,24745,2020_16
235678,1055,24746,2020_16
235720,1013,24747,2020_16
235754,1287,24748,2020_16
235848,1084,24749,2020_16
235855,1084,24750,2020_16
235936,1013,24751,2020_16
235951,1117,24752,2020_16
236066,1116,24753,2020_16
236074,1084,24754,2020_16
236195,1070,24755,2020_16
236225,1025,24756,2020_16
236304,1013,24757,2020_16
236380,1076,24758,2020_16
236423,1084,24759,2020_16
236498,1287,24760,2020_16
236519,1288,24761,2020_16
236650,1013,24762,2020_16
236722,1287,24763,2020_16
236822,1076,24764,2020_16
236866,1025,24765,2020_16
236953,1076,24766,2020_16
236970,1298,24767,2020_16
237084,1022,24768,2020_16
237172,1050,24769,2020_16
237205,1007,24770,2020_16
237233,1025,24771,2020_16
237513,1084,24772,2020_16
237582,1096,24773,2020_16
237726,1076,24774,2020_16
237833,1086,24775,2020_16
238019,1304,24776,2020_16
238228,1287,24777,2020_16
238324,1055,24778,2020_16
238353,1130,24779,2020_16
238449,1075,24780,2020_16
238560,1058,24781,2020_16
238565,1084,24782,2020_16
238610,1126,24783,2020_16
238841,1025,24784,2020_16
238957,1007,24785,2020_16
238963,1075,24786,2020_16
239035,1285,24787,2020_16
239061,1078,24788,2020_16
239100,1013,24789,2020_16
239116,1036,24790,2020_16
239170,1012,24791,2020_16
239235,1076,24792,2020_16
239252,1025,24793,2020_16
239303,1075,24794,2020_16
239325,1036,24795,2020_16
239339,1076,24796,2020_16
239412,1070,24797,2020_16
239449,1047,24798,2020_16
239481,1007,24799,2020_16
239490,1313,24800,2020_16
239507,1044,24801,2020_16
239511,1084,24802,2020_16
239675,1313,24803,2020_16
239709,1036,24804,2020_17
239717,1075,24805,2020_17
239724,1036,24806,2020_17
239735,1011,24807,2020_17
239767,1288,24808,2020_17
239806,1036,24809,2020_17
239935,1288,24810,2020_17
239967,1288,24811,2020_17
239976,1126,24812,2020_17
239988,1047,24813,2020_17
240019,1007,24814,2020_17
240034,1036,24815,2020_17
240273,1050,24816,2020_17
240323,1007,24817,2020_17
240333,1047,24818,2020_17
240336,1047,24819,2020_17
240353,1036,24820,2020_17
240415,1047,24821,2020_17
240452,1288,24822,2020_17
240473,1007,24823,2020_18
240517,1153,24824,2020_17
240534,1286,24825,2020_17
240545,1007,24826,2020_17
240558,1066,24827,2020_17
240576,1288,24828,2020_17
240683,1288,24829,2020_17
240738,1288,24830,2020_17
240752,1081,24831,2020_17
240754,1313,24832,2020_17
240778,1045,24833,2020_17
240812,1011,24834,2020_17
240829,1007,24835,2020_17
240861,1007,24836,2020_17
240878,1036,24837,2020_17
240894,1081,24838,2020_17
240913,1007,24839,2020_17
240941,1007,24840,2020_17
240952,1036,24841,2020_17
241043,1050,24842,2020_17
241053,1075,24843,2020_17
241076,1011,24844,2020_17
241141,1036,24845,2020_17
241166,1007,24846,2020_17
241255,1050,24847,2020_17
241336,1050,24848,2020_17
241363,1036,24849,2020_17
241376,1075,24850,2020_17
241491,1036,24851,2020_17
241497,1047,24852,2020_17
241516,1036,24853,2020_17
241521,1036,24854,2020_17
241534,1075,24855,2020_17
241574,1026,24856,2020_17
241604,1050,24857,2020_17
241680,1050,24858,2020_17
241695,1036,24859,2020_17
241739,1050,24860,2020_17
241747,1003,24861,2020_17
241764,1288,24862,2020_17
241800,1036,24863,2020_17
241827,1047,24864,2020_17
241864,1015,24865,2020_17
241879,1288,24866,2020_17
241898,1288,24867,2020_17
241927,1288,24868,2020_17
241973,1007,24869,2020_17
241977,1008,24870,2020_17
242004,1288,24871,2020_17
242103,1288,24872,2020_17
242109,1077,24873,2020_17
242122,1036,24874,2020_17
242156,1050,24875,2020_17
242272,1050,24876,2020_17
242328,1077,24877,2020_17
242351,1285,24878,2020_17
242382,1288,24879,2020_17
242386,1003,24880,2020_17
242446,1007,24881,2020_17
242488,1047,24882,2020_17
242547,1003,24883,2020_17
242590,1050,24884,2020_17
242672,1307,24885,2020_17
242687,1288,24886,2020_17
242797,1036,24887,2020_17
242932,1050,24888,2020_17
242953,1004,24889,2020_17
243018,1036,24890,2020_17
243035,1288,24891,2020_17
243047,1077,24892,2020_17
243056,1078,24893,2020_17
243059,1014,24894,2020_17
243110,1007,24895,2020_17
243115,1003,24896,2020_17
243231,1036,24897,2020_17
243247,1007,24898,2020_17
243284,1075,24899,2020_17
243321,1036,24900,2020_17
243327,1047,24901,2020_17
243335,1288,24902,2020_17
243357,1047,24903,2020_17
243363,1282,24904,2020_17
243385,1036,24905,2020_17
243394,1075,24906,2020_17
243397,1070,24907,2020_17
243412,1288,24908,2020_17
243423,1075,24909,2020_17
243472,1288,24910,2020_17
243480,1075,24911,2020_17
243517,1288,24912,2020_17
243552,1106,24913,2020_17
243555,1070,24914,2020_17
243577,1007,24915,2020_17
243759,1050,24916,2020_17
243763,1047,24917,2020_17
243774,1075,24918,2020_17
243784,1047,24919,2020_17
243811,1011,24920,2020_17
243870,1047,24921,2020_17
243880,1047,24922,2020_17
243905,1312,24923,2020_17
243967,1071,24924,2020_17
243978,1075,24925,2020_17
243986,1047,24926,2020_17
244089,1050,24927,2020_17
244169,1050,24928,2020_17
244180,1047,24929,2020_17
244192,1288,24930,2020_17
244267,1050,24931,2020_17
244270,1311,24932,2020_17
244276,1075,24933,2020_17
244301,1011,24934,2020_17
244313,1288,24935,2020_17
244323,1003,24936,2020_17
244420,1050,24937,2020_17
244468,1036,24938,2020_17
244565,1153,24939,2020_17
244664,1036,24940,2020_17
244719,1288,24941,2020_17
244797,1288,24942,2020_17
244812,1036,24943,2020_17
244821,1047,24944,2020_17
244840,1293,24945,2020_17
244945,1036,24946,2020_17
244961,1288,24947,2020_17
244984,1311,24948,2020_17
244998,1036,24949,2020_17
245009,1003,24950,2020_17
245026,1036,24951,2020_17
245037,1003,24952,2020_17
245114,1007,24953,2020_17
245136,1003,24954,2020_17
245152,1313,24955,2020_17
245192,1007,24956,2020_17
245200,1003,24957,2020_18
245292,1011,24958,2020_18
245317,1011,24959,2020_18
245573,1138,24960,2020_18
245611,1003,24961,2020_18
245662,1011,24962,2020_18
245677,1003,24963,2020_18
245695,1036,24964,2020_18
245702,1040,24965,2020_18
245811,1141,24966,2020_18
245844,1036,24967,2020_18
245921,1289,24968,2020_18
245940,1043,24969,2020_18
245959,1011,24970,2020_18
246019,1288,24971,2020_18
246088,1289,24972,2020_18
246120,1011,24973,2020_18
246136,1003,24974,2020_18
246147,1003,24975,2020_18
246174,1081,24976,2020_18
246188,1286,24977,2020_18
246190,1078,24978,2020_18
246286,1011,24979,2020_18
246311,1051,24980,2020_18
246415,1051,24981,2020_18
246422,1159,24982,2020_18
246554,1003,24983,2020_18
246623,1288,24984,2020_18
246745,1011,24985,2020_18
246771,1036,24986,2020_18
246829,1288,24987,2020_18
246934,1051,24988,2020_18
247057,1036,24989,2020_18
247090,1003,24990,2020_18
247104,1003,24991,2020_18
247106,1041,24992,2020_18
247110,1078,24993,2020_18
247216,1288,24994,2020_18
247265,1011,24995,2020_18
247272,1003,24996,2020_18
247382,1051,24997,2020_18
247488,1288,24998,2020_18
247510,1011,24999,2020_18
247550,1117,25000,2020_18
247578,1011,25001,2020_18
247661,1051,25002,2020_18
247676,1036,25003,2020_18
247678,1081,25004,2020_18
247701,1011,25005,2020_18
247734,1298,25006,2020_18
247759,1288,25007,2020_18
247869,1003,25008,2020_18
247873,1036,25009,2020_18
248028,1086,25010,2020_18
248050,1003,25011,2020_18
248076,1011,25012,2020_18
248097,1075,25013,2020_18
248123,1011,25014,2020_18
248140,1011,25015,2020_18
248149,1288,25016,2020_18
248194,1003,25017,2020_18
248324,1011,25018,2020_18
248370,1288,25019,2020_18
248424,1051,25020,2020_18
248433,1003,25021,2020_18
248522,1300,25022,2020_18
248540,1011,25023,2020_18
248644,1011,25024,2020_18
248650,1043,25025,2020_18
248720,1003,25026,2020_18
248802,1051,25027,2020_18
248821,1036,25028,2020_18
248826,1012,25029,2020_18
248846,1036,25030,2020_18
248860,1289,25031,2020_18
248922,1043,25032,2020_18
248951,1051,25033,2020_18
248973,1288,25034,2020_18
248990,1045,25035,2020_18
249045,1126,25036,2020_18
249077,1011,25037,2020_18
249101,1011,25038,2020_18
249258,1051,25039,2020_18
249311,1003,25040,2020_18
249313,1004,25041,2020_18
249346,1027,25042,2020_18
249441,1051,25043,2020_18
249446,1288,25044,2020_18
249513,1003,25045,2020_18
249521,1043,25046,2020_18
249539,1003,25047,2020_18
249544,1003,25048,2020_18
249628,1011,25049,2020_18
249656,1011,25050,2020_18
249671,1036,25051,2020_18
249772,1051,25052,2020_18
249816,1288,25053,2020_18
249850,1288,25054,2020_18
249880,1011,25055,2020_18
250014,1289,25056,2020_18
250098,1157,25057,2020_18
250109,1003,25058,2020_18
250119,1043,25059,2020_18
250141,1008,25060,2020_18
250169,1011,25061,2020_18
250202,1288,25062,2020_18
250232,1011,25063,2020_18
250297,1060,25064,2020_18
250344,1036,25065,2020_18
250415,1036,25066,2020_18
250442,1295,25067,2020_18
250453,1003,25068,2020_18
250462,1036,25069,2020_18
250556,1036,25070,2020_18
250570,1036,25071,2020_18
250595,1043,25072,2020_18
250622,1011,25073,2020_18
250745,1036,25074,2020_18
250753,1020,25075,2020_18
250821,1288,25076,2020_18
250842,1040,25077,2020_18
250915,1003,25078,2020_18
250953,1018,25079,2020_18
250970,1002,25080,2020_18
250994,1011,25081,2020_18
251018,1081,25082,2020_18
251080,1003,25083,2020_18
251112,1288,25084,2020_18
251117,1011,25085,2020_18
251190,1014,25086,2020_18
251214,1011,25087,2020_19
251324,1289,25088,2020_19
251337,1298,25089,2020_19
251390,1052,25090,2020_19
251457,1002,25091,2020_19
251710,1011,25092,2020_19
251728,1312,25093,2020_19
251741,1289,25094,2020_19
251792,1289,25095,2020_19
251891,1052,25096,2020_19
251930,1011,25097,2020_19
252043,1300,25098,2020_19
252099,1019,25099,2020_19
252114,1002,25100,2020_19
252150,1011,25101,2020_19
252184,1090,25102,2020_19
252217,1016,25103,2020_19
252224,1289,25104,2020_19
252332,1011,25105,2020_19
252398,1002,25106,2020_19
252415,1058,25107,2020_19
252458,1141,25108,2020_19
252470,1030,25109,2020_19
252519,1289,25110,2020_19
252539,1289,25111,2020_19
252709,1289,25112,2020_19
252814,1286,25113,2020_19
252827,1289,25114,2020_19
252861,1112,25115,2020_19
252911,1071,25116,2020_19
252998,1011,25117,2020_19
253097,1298,25118,2020_19
253163,1120,25119,2020_19
253273,1289,25120,2020_19
253304,1011,25121,2020_19
253362,1011,25122,2020_19
253387,1289,25123,2020_19
253413,1011,25124,2020_19
253434,1081,25125,2020_19
253536,1289,25126,2020_19
253566,1011,25127,2020_19
253578,1077,25128,2020_19
253726,1031,25129,2020_19
253841,1289,25130,2020_19
253888,1022,25131,2020_19
253976,1052,25132,2020_19
254217,1052,25133,2020_19
254229,1026,25134,2020_19
254253,1026,25135,2020_19
254384,1031,25136,2020_19
254448,1052,25137,2020_19
254528,1011,25138,2020_19
254533,1045,25139,2020_19
254557,1289,25140,2020_19
254615,1036,25141,2020_19
254648,1011,25142,2020_20
254932,1043,25143,2020_19
254955,1289,25144,2020_19
254964,1036,25145,2020_19
254985,1004,25146,2020_19
255001,1045,25147,2020_19
255031,1286,25148,2020_19
255077,1030,25149,2020_19
255109,1289,25150,2020_19
255115,1003,25151,2020_19
255155,1289,25152,2020_19
255161,1077,25153,2020_19
255192,1289,25154,2020_19
255204,1070,25155,2020_19
255305,1011,25156,2020_19
255330,1289,25157,2020_19
255360,1011,25158,2020_19
255387,1286,25159,2020_19
255459,1289,25160,2020_19
255504,1043,25161,2020_19
255507,1036,25162,2020_19
255558,1107,25163,2020_19
255627,1052,25164,2020_19
255640,1011,25165,2020_19
255785,1052,25166,2020_19
255802,1004,25167,2020_19
255820,1289,25168,2020_19
255856,1023,25169,2020_19
255867,1002,25170,2020_19
255913,1292,25171,2020_19
255935,1289,25172,2020_19
255953,1002,25173,2020_19
256061,1052,25174,2020_19
256102,1004,25175,2020_19
256130,1286,25176,2020_19
256169,1289,25177,2020_19
256214,1077,25178,2020_19
256245,1286,25179,2020_19
256275,1004,25180,2020_19
256321,1289,25181,2020_19
256361,1004,25182,2020_19
256399,1004,25183,2020_19
256443,1289,25184,2020_19
256475,1002,25185,2020_19
256596,1052,25186,2020_20
256612,1042,25187,2020_20
256618,1077,25188,2020_20
256646,1042,25189,2020_20
256666,1042,25190,2020_20
256672,1300,25191,2020_20
256680,1042,25192,2020_20
256731,1286,25193,2020_20
256827,1286,25194,2020_20
256850,1279,25195,2020_20
256982,1023,25196,2020_20
257008,1107,25197,2020_20
257080,1077,25198,2020_20
257098,1004,25199,2020_20
257101,1070,25200,2020_20
257107,1042,25201,2020_20
257138,1286,25202,2020_20
257293,1042,25203,2020_20
257304,1042,25204,2020_20
257314,1077,25205,2020_20
257368,1293,25206,2020_20
257425,1052,25207,2020_20
257451,1143,25208,2020_20
257473,1286,25209,2020_20
257477,1003,25210,2020_20
257523,1086,25211,2020_20
257633,1052,25212,2020_20
257655,1013,25213,2020_20
257693,1286,25214,2020_20
